"gene_name","GeneOntologyIDs","Term","Annotated","Significant","Expected","Fisher","ontology","prop.sig.genes","stressor"
"LOC111111679","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process",655,87,42.47,5.7e-11,"Biological Processes",0.132824427480916,"All Outliers"
"LOC111111685","GO:0000209","protein polyubiquitination",544,72,35.28,7.7e-09,"Biological Processes",0.132352941176471,"All Outliers"
"LOC111111685","GO:0017148","negative regulation of translation",250,50,16.21,1.8e-12,"Biological Processes",0.2,"All Outliers"
"LOC111111685","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process",655,87,42.47,5.7e-11,"Biological Processes",0.132824427480916,"All Outliers"
"LOC111111687","GO:0000209","protein polyubiquitination",544,72,35.28,7.7e-09,"Biological Processes",0.132352941176471,"All Outliers"
"LOC111111687","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process",655,87,42.47,5.7e-11,"Biological Processes",0.132824427480916,"All Outliers"
"LOC111111836","GO:0000209","protein polyubiquitination",544,72,35.28,7.7e-09,"Biological Processes",0.132352941176471,"All Outliers"
"LOC111111836","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process",655,87,42.47,5.7e-11,"Biological Processes",0.132824427480916,"All Outliers"
"LOC111112113","GO:0003341","cilium movement",51,15,3.31,0.00345,"Biological Processes",0.294117647058824,"All Outliers"
"LOC111112700","GO:0007032","endosome organization",10,3,0.65,0.02312,"Biological Processes",0.3,"All Outliers"
"LOC111112733","GO:0048024","regulation of mRNA splicing, via spliceosome",26,6,1.69,0.023,"Biological Processes",0.230769230769231,"All Outliers"
"LOC111113075","GO:0030431","sleep",19,4,1.23,0.03115,"Biological Processes",0.210526315789474,"All Outliers"
"LOC111113075","GO:0032222","regulation of synaptic transmission, cholinergic",19,4,1.23,0.03115,"Biological Processes",0.210526315789474,"All Outliers"
"LOC111113075","GO:1903818","positive regulation of voltage-gated potassium channel activity",19,4,1.23,0.03115,"Biological Processes",0.210526315789474,"All Outliers"
"LOC111113447","GO:0007018","microtubule-based movement",204,32,13.23,0.00761,"Biological Processes",0.156862745098039,"All Outliers"
"LOC111113970","GO:0003341","cilium movement",51,15,3.31,0.00345,"Biological Processes",0.294117647058824,"All Outliers"
"LOC111114521","GO:0000209","protein polyubiquitination",544,72,35.28,7.7e-09,"Biological Processes",0.132352941176471,"All Outliers"
"LOC111114521","GO:0017148","negative regulation of translation",250,50,16.21,1.8e-12,"Biological Processes",0.2,"All Outliers"
"LOC111114521","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process",655,87,42.47,5.7e-11,"Biological Processes",0.132824427480916,"All Outliers"
"LOC111114778","GO:0000028","ribosomal small subunit assembly",13,3,0.84,0.04767,"Biological Processes",0.230769230769231,"All Outliers"
"LOC111114778","GO:0006412","translation",636,93,41.24,0.00196,"Biological Processes",0.14622641509434,"All Outliers"
"LOC111114904","GO:0000209","protein polyubiquitination",544,72,35.28,7.7e-09,"Biological Processes",0.132352941176471,"All Outliers"
"LOC111114904","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process",655,87,42.47,5.7e-11,"Biological Processes",0.132824427480916,"All Outliers"
"LOC111115508","GO:0007018","microtubule-based movement",204,32,13.23,0.00761,"Biological Processes",0.156862745098039,"All Outliers"
"LOC111116264","GO:0045732","positive regulation of protein catabolic process",46,6,2.98,0.0384,"Biological Processes",0.130434782608696,"All Outliers"
"LOC111116587","GO:0000209","protein polyubiquitination",544,72,35.28,7.7e-09,"Biological Processes",0.132352941176471,"All Outliers"
"LOC111116587","GO:0017148","negative regulation of translation",250,50,16.21,1.8e-12,"Biological Processes",0.2,"All Outliers"
"LOC111116587","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process",655,87,42.47,5.7e-11,"Biological Processes",0.132824427480916,"All Outliers"
"LOC111117607","GO:0050684","regulation of mRNA processing",32,9,2.08,0.02284,"Biological Processes",0.28125,"All Outliers"
"LOC111117740","GO:0000209","protein polyubiquitination",544,72,35.28,7.7e-09,"Biological Processes",0.132352941176471,"All Outliers"
"LOC111117740","GO:0017148","negative regulation of translation",250,50,16.21,1.8e-12,"Biological Processes",0.2,"All Outliers"
"LOC111117740","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process",655,87,42.47,5.7e-11,"Biological Processes",0.132824427480916,"All Outliers"
"LOC111117742","GO:0000209","protein polyubiquitination",544,72,35.28,7.7e-09,"Biological Processes",0.132352941176471,"All Outliers"
"LOC111117742","GO:0017148","negative regulation of translation",250,50,16.21,1.8e-12,"Biological Processes",0.2,"All Outliers"
"LOC111117742","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process",655,87,42.47,5.7e-11,"Biological Processes",0.132824427480916,"All Outliers"
"LOC111117745","GO:0000209","protein polyubiquitination",544,72,35.28,7.7e-09,"Biological Processes",0.132352941176471,"All Outliers"
"LOC111117745","GO:0017148","negative regulation of translation",250,50,16.21,1.8e-12,"Biological Processes",0.2,"All Outliers"
"LOC111117745","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process",655,87,42.47,5.7e-11,"Biological Processes",0.132824427480916,"All Outliers"
"LOC111117748","GO:0000209","protein polyubiquitination",544,72,35.28,7.7e-09,"Biological Processes",0.132352941176471,"All Outliers"
"LOC111117748","GO:0017148","negative regulation of translation",250,50,16.21,1.8e-12,"Biological Processes",0.2,"All Outliers"
"LOC111117748","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process",655,87,42.47,5.7e-11,"Biological Processes",0.132824427480916,"All Outliers"
"LOC111117751","GO:0000209","protein polyubiquitination",544,72,35.28,7.7e-09,"Biological Processes",0.132352941176471,"All Outliers"
"LOC111117751","GO:0017148","negative regulation of translation",250,50,16.21,1.8e-12,"Biological Processes",0.2,"All Outliers"
"LOC111117751","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process",655,87,42.47,5.7e-11,"Biological Processes",0.132824427480916,"All Outliers"
"LOC111117762","GO:0000209","protein polyubiquitination",544,72,35.28,7.7e-09,"Biological Processes",0.132352941176471,"All Outliers"
"LOC111117762","GO:0017148","negative regulation of translation",250,50,16.21,1.8e-12,"Biological Processes",0.2,"All Outliers"
